(3893,57),0.67,2757,2757
(5682,154),7.62,20558,20558
(13336,139),6.37,20827,20827
(16920,195),5.12,20650,20650
(14436,180),7.07,20488,20488
(2669,135),6.43,20888,20888
(22097,178),6.44,20510,20510
(9717,142),6.66,20713,20713
(10342,51),0.75,3541,3541
(2326,201),5.40,20595,20595
arr[i]=6
(6011,249),7.49,21834,21834
(20026,175),10.68,22109,22109
(7599,119),1.63,7928,7928
(20771,183),10.15,22053,22053
(9442,126),1.57,7323,7323
(17968,249),6.00,21834,21834
(12782,95),2.11,8453,8453
(11720,126),1.71,7349,7349
(2916,215),6.44,21996,21996
(15924,221),8.84,21959,21959
(22406,190),9.04,21957,21957
(3371,183),6.41,22053,22053
(20692,249),6.00,21835,21835
(18958,207),5.97,22052,22052
(4540,183),5.58,22054,22054
(13024,235),6.88,21939,21939
(22937,187),6.47,21988,21988
(13329,235),7.69,21939,21939
(24578,237),5.84,21944,21944
(7011,219),7.67,21933,21933
(12870,189),7.37,22000,22000
(19588,215),7.30,21996,21996
(22866,252),10.83,21780,21780
(10805,215),7.26,21996,21996
(17893,246),6.83,21821,21821
(5922,231),6.08,21972,21972
(2409,95),2.24,8455,8455
(15288,183),5.49,22054,22054
(8448,126),1.48,7323,7323
(9640,207),8.30,22052,22052
(3376,126),1.50,7327,7327
(9,159),5.55,22104,22104
(7720,250),7.71,21768,21768
(5410,207),7.95,22052,22052
(4585,235),8.06,21938,21938
(12384,190),10.31,21956,21956
(1794,249),6.85,21834,21834
(8580,250),6.65,21768,21768
(13099,237),7.33,21943,21943
(20291,235),5.99,21938,21938
(19871,215),8.72,21997,21997
(21854,215),6.97,21996,21996
(24481,221),6.44,21959,21959
(6590,219),6.97,21932,21932
(12626,183),15.60,22053,22053
(12120,245),5.96,21895,21895
(5145,243),6.16,21875,21875
(8178,246),10.97,21820,21820
(4788,235),10.53,21938,21938
(7621,126),1.73,7327,7327
(1677,235),8.47,21938,21938
(14798,246),6.33,21820,21820
(17670,175),6.84,22109,22109
(15563,219),7.10,21932,21932
(2843,126),1.92,7333,7333
(20839,219),6.41,21932,21932
(15865,243),6.13,21875,21875
(22262,222),6.10,21894,21894
(14270,190),7.81,21956,21956
(52,63),1.92,8413,8413
(15624,207),6.45,22053,22053
(1291,246),6.02,21820,21820
(5587,231),7.13,21972,21972
(6584,183),6.91,22053,22053
(10161,231),5.99,21972,21972
(7614,231),6.90,21972,21972
(4213,190),6.05,21956,21956
(21804,111),2.02,8034,8034
