(1078,77),1.53,1667,1667
(3028,46),2.10,2156,2156
(363,120),1.43,2328,2328
(2611,29),1.70,2197,2197
(1421,27),1.51,1860,1860
(4199,141),2.07,1513,1513
(3156,142),1.22,1646,1646
(2909,39),1.38,1303,1303
(3652,201),1.28,1154,1154
(658,120),2.95,2330,2330
(3492,209),0.76,1002,1002
(22,83),1.02,1161,1161
(2252,108),2.55,2137,2137
(4399,78),1.40,1871,1871
(1180,178),1.58,1471,1471
(1990,101),1.31,1340,1340
(3033,210),0.86,1113,1113
arr[i]=6
(972,159),3.55,2936,2936
(2465,187),3.00,3035,3035
(207,123),2.73,3170,3170
(1841,250),4.52,3114,3114
(274,175),2.27,2812,2812
(1641,189),2.42,3203,3203
(111,189),3.32,3203,3203
(4364,111),3.23,2967,2967
(2522,222),2.12,3078,3078
(2913,250),3.27,3114,3114
(1713,250),2.73,3114,3114
(2872,249),2.30,3031,3031
(1399,252),2.50,3295,3295
(1456,250),2.19,3114,3114
(2175,123),2.94,3171,3171
(1972,95),2.57,3123,3123
(4572,119),3.52,2913,2913
(443,245),1.97,2742,2742
(4325,189),2.80,3203,3203
(1051,252),2.38,3295,3295
(1901,243),2.48,2510,2510
(2399,63),2.41,3331,3331
(2352,237),2.65,2806,2806
(3009,250),3.14,3124,3124
(1735,126),2.81,3447,3447
(4057,119),2.13,2909,2909
(2844,238),3.81,2951,2951
(3774,125),2.94,3366,3366
(1370,252),3.34,3296,3296
(3166,246),1.89,2846,2846
(1520,250),2.40,3114,3114
(1957,243),2.17,2509,2509
(4495,190),3.51,3291,3291
(65,222),2.15,3078,3078
(3474,221),3.43,2959,2959
(3293,250),3.65,3115,3115
(4034,187),2.17,3033,3033
(2816,119),3.55,2910,2910
(1850,125),4.60,3364,3364
(3372,252),2.66,3296,3296
(4817,159),2.08,2938,2938
(245,190),3.51,3290,3290
(70,207),1.94,2538,2538
(529,183),2.51,2696,2696
(4541,249),2.14,3032,3032
(902,221),2.09,2958,2958
(4788,221),2.75,2959,2959
(2217,187),2.05,3032,3032
(4067,222),2.10,3081,3081
(4626,231),2.52,2234,2234
(4641,159),2.17,2936,2936
(733,119),2.16,2909,2909
(855,63),5.33,3333,3333
(1761,215),2.53,2422,2422
(3133,221),1.69,2959,2959
(3138,252),4.23,3296,3296
(4964,175),1.92,2813,2813
(279,235),1.59,2539,2539
(4723,207),2.95,2542,2542
(3569,159),1.79,2936,2936
(256,222),2.63,3078,3078
(4921,252),5.25,3296,3296
(4009,190),2.37,3291,3291
(179,238),2.33,2948,2948
(601,95),2.26,3123,3123
(4845,215),1.87,2423,2423
(540,237),1.89,2802,2802
(4246,125),4.72,3365,3365
(2913,111),3.91,2966,2966
(833,119),2.36,2918,2918
(1211,111),2.72,2967,2967
(3361,222),3.86,3078,3078
(2871,183),1.82,2696,2696
(2694,126),3.20,3449,3449
(1023,95),4.44,3123,3123
(775,231),2.34,2233,2233
(981,250),2.66,3115,3115
(1426,250),3.67,3118,3118
(4698,189),2.80,3204,3204
(4882,183),3.06,2696,2696
(4296,222),2.12,3080,3080
(3998,235),3.17,2538,2538
(4919,252),3.04,3295,3295
(2997,111),2.83,2966,2966
(2832,245),3.15,2736,2736
(2843,125),2.82,3364,3364
(1706,221),2.14,2960,2960
(2610,231),2.13,2237,2237
(4491,123),3.69,3171,3171
(1735,235),3.10,2538,2538
(3930,190),2.87,3291,3291
(3481,221),3.65,2958,2958
(2360,245),1.97,2734,2734
(1411,219),1.97,2752,2752
(4698,245),3.17,2737,2737
(4906,235),3.11,2540,2540
(537,249),4.04,3030,3030
(4443,222),4.40,3078,3078
(1907,246),1.97,2849,2849
(830,238),1.97,2948,2948
