5.126
1.166
1.201
1.227
4.05312e-06
1.218
1.191
1.259
1.260
3.09944e-06
4.05312e-06
2.450
1.229
1.206
1.183
1.139
1.193
1.161
1.170
1.154
1.153
1.214
1.317
2.466
1.223
1.135
1.157
4.05312e-06
1.167
1.209
1.159
