10_000_000.
number of methods: 3
number of query sets: 3
number of queries in each true or false: 100
DGraph fileName=./experiments/graphs/synthetic/PA/norm/V125kD2L8norm.edge
DGraph |V|=125000,|E|=249997,|L|=8
DGraph size(byte)=3999952, time(s)=0.0380621
dataset: ./experiments/graphs/synthetic/PA/norm/V125kD2L8norm.edge with |L|=8 and |V|=125000
method i=0
runTestsPerIndex index=BFSBFS has index size (byte): 3999952
BFS required index construction time (s): 0.0380621
Method: BFS queryset: 0
Query 0: (348,0,00000000000000000000000000001010, true), avg=0.00000519752
Query 1: (348,1,00000000000000000000000001010000, true), avg=0.00002410411
Query 2: (348,2,00000000000000000000000000100010, true), avg=0.00004279613
Query 3: (348,3,00000000000000000000000000001010, true), avg=0.00001912117
Query 4: (348,5,00000000000000000000000000001010, true), avg=0.00004317760
Query 5: (348,5,00000000000000000000000000100010, true), avg=0.00007948875
Query 6: (348,6,00000000000000000000000001010000, true), avg=0.00035159587
Query 7: (4042,2,00000000000000000000000001010000, true), avg=0.00017831325
Query 8: (4042,5,00000000000000000000000000010100, true), avg=0.00054380893
Query 9: (4042,15,00000000000000000000000000011000, true), avg=0.00049250125
Query 10: (4042,16,00000000000000000000000000011000, true), avg=0.00073039531
Query 11: (4042,16,00000000000000000000000001010000, true), avg=0.00017628669
Query 12: (4042,21,00000000000000000000000000010100, true), avg=0.00027027130
Query 13: (4042,25,00000000000000000000000000011000, true), avg=0.00013890266
Query 14: (4042,26,00000000000000000000000000010100, true), avg=0.00002939701
Query 15: (4042,27,00000000000000000000000000011000, true), avg=0.00074460506
Query 16: (7571,2,00000000000000000000000000000110, true), avg=0.00004081726
Query 17: (7571,5,00000000000000000000000000000110, true), avg=0.00020151138
Query 18: (7571,30,00000000000000000000000000000110, true), avg=0.00009489059
Query 19: (9277,0,00000000000000000000000000100100, true), avg=0.00003650188
Query 20: (9277,1,00000000000000000000000001100000, true), avg=0.00001850128
Query 21: (9277,2,00000000000000000000000010100000, true), avg=0.00008871555
Query 22: (25024,6,00000000000000000000000010010000, true), avg=0.00013999938
Query 23: (25024,8,00000000000000000000000010010000, true), avg=0.00015521049
Query 24: (25024,16,00000000000000000000000010010000, true), avg=0.00027270317
Query 25: (25024,24,00000000000000000000000010010000, true), avg=0.00008549690
Query 26: (27417,0,00000000000000000000000000010100, true), avg=0.00002429485
Query 27: (27417,5,00000000000000000000000000010100, true), avg=0.00036718845
Query 28: (27417,7,00000000000000000000000000001100, true), avg=0.00014579296
Query 29: (27417,7,00000000000000000000000000100100, true), avg=0.00010468959
Query 30: (29425,1,00000000000000000000000001001000, true), avg=0.00008549690
Query 31: (29425,2,00000000000000000000000001001000, true), avg=0.00006508827
Query 32: (29425,3,00000000000000000000000001001000, true), avg=0.00002958774
Query 33: (29425,4,00000000000000000000000001010000, true), avg=0.00043480396
Query 34: (34932,0,00000000000000000000000000001100, true), avg=0.00003299713
Query 35: (34932,2,00000000000000000000000000001100, true), avg=0.00008130073
Query 36: (34932,16,00000000000000000000000000100100, true), avg=0.00026371479
Query 37: (34932,29,00000000000000000000000000100100, true), avg=0.00023181438
Query 38: (35268,2,00000000000000000000000010010000, true), avg=0.00004739761
Query 39: (35268,8,00000000000000000000000010010000, true), avg=0.00013659000
Query 40: (35268,12,00000000000000000000000010010000, true), avg=0.00016651153
Query 41: (38460,0,00000000000000000000000000011000, true), avg=0.00014991760
Query 42: (38460,1,00000000000000000000000000010100, true), avg=0.00017130374
Query 43: (38460,5,00000000000000000000000000110000, true), avg=0.00012791156
Query 44: (38460,6,00000000000000000000000000011000, true), avg=0.00027949810
Query 45: (38460,8,00000000000000000000000000011000, true), avg=0.00026979446
Query 46: (38460,8,00000000000000000000000010010000, true), avg=0.00021848678
Query 47: (38460,9,00000000000000000000000000010100, true), avg=0.00059969425
Query 48: (38460,10,00000000000000000000000000110000, true), avg=0.00004768371
Query 49: (38460,13,00000000000000000000000000011000, true), avg=0.00004391670
Query 50: (38460,14,00000000000000000000000000011000, true), avg=0.00023229122
Query 51: (38460,16,00000000000000000000000010010000, true), avg=0.00031099319
Query 52: (38460,17,00000000000000000000000010010000, true), avg=0.00003261566
Query 53: (54160,3,00000000000000000000000000010100, true), avg=0.00003459453
Query 54: (54160,9,00000000000000000000000000010100, true), avg=0.00046339035
Query 55: (54160,13,00000000000000000000000000010100, true), avg=0.00014300346
