10_000_000.
number of methods: 3
number of query sets: 3
number of queries in each true or false: 1000
DGraph fileName=./experiments/graphs/synthetic/PA/exp/V25kD4L10exp.edge
DGraph |V|=25000,|E|=99990,|L|=10
DGraph size(byte)=1599840, time(s)=0.0130329
dataset: ./experiments/graphs/synthetic/PA/exp/V25kD4L10exp.edge with |L|=10 and |V|=25000
method i=0
runTestsPerIndex index=BFSBFS has index size (byte): 1599840
BFS required index construction time (s): 0.013033
Method: BFS queryset: 0
Query 0: (19,21,00000000000000000000001001000000, true), avg=0.00026471614
Query 1: (19,22,00000000000000000000001000001000, true), avg=0.00026500225
Query 2: (19,30,00000000000000000000001000000100, true), avg=0.00027868747
Query 3: (19,36,00000000000000000000001000000001, true), avg=0.00028278827
Query 4: (19,36,00000000000000000000001001000000, true), avg=0.00054717063
Query 5: (19,36,00000000000000000000001010000000, true), avg=0.00049908161
Query 6: (19,36,00000000000000000000011000000000, true), avg=0.00046927928
Query 7: (19,40,00000000000000000000001000000001, true), avg=0.00049018859
Query 8: (19,40,00000000000000000000001010000000, true), avg=0.00025660991
Query 9: (802,11,00000000000000000000001000000001, true), avg=0.00032920837
Query 10: (802,11,00000000000000000000001000001000, true), avg=0.00031168460
Query 11: (802,11,00000000000000000000001001000000, true), avg=0.00028791427
Query 12: (802,21,00000000000000000000001001000000, true), avg=0.00027620792
Query 13: (802,22,00000000000000000000001000000100, true), avg=0.00023889541
Query 14: (802,23,00000000000000000000001000000001, true), avg=0.00038101673
Query 15: (802,28,00000000000000000000001000000001, true), avg=0.00043339729
Query 16: (802,30,00000000000000000000001000000100, true), avg=0.00027461051
Query 17: (802,30,00000000000000000000011000000000, true), avg=0.00023677349
Query 18: (802,35,00000000000000000000001000000100, true), avg=0.00024318695
Query 19: (1091,13,00000000000000000000001000001000, true), avg=0.00022799968
Query 20: (1091,13,00000000000000000000001001000000, true), avg=0.00022950172
Query 21: (1091,34,00000000000000000000001000000001, true), avg=0.00039157867
Query 22: (1091,36,00000000000000000000001000000010, true), avg=0.00054841041
Query 23: (1091,38,00000000000000000000001000000100, true), avg=0.00045599937
Query 24: (1091,38,00000000000000000000001001000000, true), avg=0.00047099590
Query 25: (1091,38,00000000000000000000011000000000, true), avg=0.00041341781
Query 26: (1091,42,00000000000000000000001000000100, true), avg=0.00038192272
Query 27: (1091,42,00000000000000000000001001000000, true), avg=0.00040259361
Query 28: (1091,50,00000000000000000000001001000000, true), avg=0.00030329227
Query 29: (1091,50,00000000000000000000001010000000, true), avg=0.00030269622
Query 30: (1091,58,00000000000000000000001000001000, true), avg=0.00033130645
Query 31: (1091,58,00000000000000000000001000010000, true), avg=0.00032639503
