10_000_000.
number of methods: 3
number of query sets: 3
number of queries in each true or false: 100
DGraph fileName=./experiments/graphs/synthetic/PA/exp/V1kD2L8exp.edge
DGraph |V|=1000,|E|=1997,|L|=8
DGraph size(byte)=31952, time(s)=0.000283957
dataset: ./experiments/graphs/synthetic/PA/exp/V1kD2L8exp.edge with |L|=8 and |V|=1000
method i=0
runTestsPerIndex index=BFSBFS has index size (byte): 31952
BFS required index construction time (s): 0.000284057
Method: BFS queryset: 0
Query 0: (3,0,00000000000000000000000010000010, true), avg=0.00000333786
Query 1: (3,0,00000000000000000000000010000100, true), avg=0.00000270207
Query 2: (3,1,00000000000000000000000010000001, true), avg=0.00000627835
Query 3: (3,1,00000000000000000000000011000000, true), avg=0.00000564257
Query 4: (3,4,00000000000000000000000110000000, true), avg=0.00000937779
Query 5: (5,0,00000000000000000000000010000001, true), avg=0.00000500679
Query 6: (5,0,00000000000000000000000010000100, true), avg=0.00000460942
Query 7: (5,2,00000000000000000000000110000000, true), avg=0.00000564257
Query 8: (5,6,00000000000000000000000010000100, true), avg=0.00002098083
Query 9: (9,0,00000000000000000000000010010000, true), avg=0.00000731150
Query 10: (9,2,00000000000000000000000010000001, true), avg=0.00000468889
Query 11: (9,2,00000000000000000000000011000000, true), avg=0.00000731150
Query 12: (9,3,00000000000000000000000010000001, true), avg=0.00000190734
Query 13: (9,4,00000000000000000000000010000100, true), avg=0.00001525878
Query 14: (9,5,00000000000000000000000010001000, true), avg=0.00000095367
Query 15: (9,6,00000000000000000000000010001000, true), avg=0.00002439816
Query 16: (9,8,00000000000000000000000010001000, true), avg=0.00000500679
Query 17: (35,2,00000000000000000000000010000010, true), avg=0.00000500679
Query 18: (35,2,00000000000000000000000010010000, true), avg=0.00000564257
Query 19: (35,2,00000000000000000000000010100000, true), avg=0.00000500679
Query 20: (35,4,00000000000000000000000011000000, true), avg=0.00001295407
Query 21: (35,6,00000000000000000000000010000001, true), avg=0.00000770886
Query 22: (35,6,00000000000000000000000011000000, true), avg=0.00002694129
Query 23: (35,8,00000000000000000000000010000001, true), avg=0.00000699361
Query 24: (35,9,00000000000000000000000010000100, true), avg=0.00001398722
Query 25: (35,10,00000000000000000000000010100000, true), avg=0.00002034505
Query 26: (35,10,00000000000000000000000011000000, true), avg=0.00001231829
Query 27: (54,0,00000000000000000000000011000000, true), avg=0.00000309944
Query 28: (54,1,00000000000000000000000010000001, true), avg=0.00000596046
Query 29: (54,1,00000000000000000000000010100000, true), avg=0.00000596046
Query 30: (54,1,00000000000000000000000110000000, true), avg=0.00000500679
Query 31: (54,2,00000000000000000000000010001000, true), avg=0.00000532468
Query 32: (54,2,00000000000000000000000011000000, true), avg=0.00000468889
Query 33: (54,2,00000000000000000000000110000000, true), avg=0.00000405311
Query 34: (54,4,00000000000000000000000010000100, true), avg=0.00001064936
Query 35: (54,4,00000000000000000000000011000000, true), avg=0.00001096725
Query 36: (54,5,00000000000000000000000010001000, true), avg=0.00000596046
Query 37: (76,0,00000000000000000000000010000010, true), avg=0.00000667572
Query 38: (76,0,00000000000000000000000011000000, true), avg=0.00000635782
Query 39: (76,6,00000000000000000000000010001000, true), avg=0.00002598762
Query 40: (76,6,00000000000000000000000011000000, true), avg=0.00002733866
Query 41: (76,8,00000000000000000000000010000010, true), avg=0.00001136461
Query 42: (76,8,00000000000000000000000010000100, true), avg=0.00001096725
Query 43: (76,8,00000000000000000000000010010000, true), avg=0.00001064936
Query 44: (76,8,00000000000000000000000110000000, true), avg=0.00000969568
Query 45: (76,9,00000000000000000000000110000000, true), avg=0.00001454353
Query 46: (76,10,00000000000000000000000010100000, true), avg=0.00002034505
Query 47: (76,12,00000000000000000000000010100000, true), avg=0.00000596046
Query 48: (76,12,00000000000000000000000011000000, true), avg=0.00001462300
Query 49: (76,16,00000000000000000000000010000010, true), avg=0.00000898043
Query 50: (76,19,00000000000000000000000011000000, true), avg=0.00002725919
Query 51: (173,0,00000000000000000000000011000000, true), avg=0.00000564257
Query 52: (173,1,00000000000000000000000010000001, true), avg=0.00000365575
Query 53: (173,8,00000000000000000000000010000001, true), avg=0.00000699361
Query 54: (173,8,00000000000000000000000010001000, true), avg=0.00000596046
Query 55: (173,9,00000000000000000000000010100000, true), avg=0.00001724561
Query 56: (304,0,00000000000000000000000010010000, true), avg=0.00000365575
Query 57: (304,1,00000000000000000000000010000010, true), avg=0.00000659624
Query 58: (304,2,00000000000000000000000010000100, true), avg=0.00000437100
Query 59: (304,4,00000000000000000000000010000100, true), avg=0.00001072883
Query 60: (304,4,00000000000000000000000010001000, true), avg=0.00000635782
Query 61: (304,4,00000000000000000000000010100000, true), avg=0.00001136461
Query 62: (304,5,00000000000000000000000010001000, true), avg=0.00000603993
Query 63: (304,5,00000000000000000000000010100000, true), avg=0.00000762939
Query 64: (304,6,00000000000000000000000011000000, true), avg=0.00002733866
Query 65: (413,8,00000000000000000000000010100000, true), avg=0.00000866254
Query 66: (413,9,00000000000000000000000010100000, true), avg=0.00001223882
Query 67: (413,10,00000000000000000000000010000100, true), avg=0.00002495447
Query 68: (413,11,00000000000000000000000010100000, true), avg=0.00002193450
Query 69: (413,13,00000000000000000000000010000100, true), avg=0.00000731150
Query 70: (421,5,00000000000000000000000010001000, true), avg=0.00000333786
Query 71: (421,6,00000000000000000000000010001000, true), avg=0.00002431869
Query 72: (421,11,00000000000000000000000010001000, true), avg=0.00000095367
Query 73: (421,18,00000000000000000000000010001000, true), avg=0.00001756350
Query 74: (612,6,00000000000000000000000010010000, true), avg=0.00002193450
Query 75: (612,6,00000000000000000000000011000000, true), avg=0.00002837181
Query 76: (612,13,00000000000000000000000010001000, true), avg=0.00000762939
Query 77: (612,19,00000000000000000000000010000100, true), avg=0.00002098083
Query 78: (629,0,00000000000000000000000010000001, true), avg=0.00000532468
Query 79: (629,0,00000000000000000000000010010000, true), avg=0.00000596046
Query 80: (629,1,00000000000000000000000010000001, true), avg=0.00000866254
Query 81: (629,1,00000000000000000000000010010000, true), avg=0.00000898043
Query 82: (629,2,00000000000000000000000010010000, true), avg=0.00000691413
Query 83: (647,6,00000000000000000000000010010000, true), avg=0.00002566973
Query 84: (647,22,00000000000000000000000010010000, true), avg=0.00000437100
Query 85: (647,33,00000000000000000000000010010000, true), avg=0.00002129872
Query 86: (737,1,00000000000000000000000010000001, true), avg=0.00000818570
Query 87: (737,1,00000000000000000000000010100000, true), avg=0.00000699361
Query 88: (737,5,00000000000000000000000011000000, true), avg=0.00000905990
Query 89: (737,6,00000000000000000000000011000000, true), avg=0.00002702077
Query 90: (737,7,00000000000000000000000011000000, true), avg=0.00001128514
Query 91: (862,0,00000000000000000000000010000100, true), avg=0.00000834465
Query 92: (862,1,00000000000000000000000010001000, true), avg=0.00000325838
Query 93: (862,2,00000000000000000000000010000001, true), avg=0.00000500679
Query 94: (862,2,00000000000000000000000011000000, true), avg=0.00000333786
Query 95: (963,0,00000000000000000000000010000100, true), avg=0.00000532468
Query 96: (963,1,00000000000000000000000010001000, true), avg=0.00000421206
Query 97: (963,2,00000000000000000000000110000000, true), avg=0.00000596046
Query 98: (963,4,00000000000000000000000010000001, true), avg=0.00001470247
Query 99: (963,6,00000000000000000000000010000001, true), avg=0.00000898043
Query 0: (8,20,00000000000000000000000011000000, false), avg=0.00002868970
Query 1: (8,37,00000000000000000000000010001000, false), avg=0.00002868970
Query 2: (8,39,00000000000000000000000010100000, false), avg=0.00002702077
Query 3: (8,39,00000000000000000000000110000000, false), avg=0.00002630551
Query 4: (8,41,00000000000000000000000010001000, false), avg=0.00002797444
Query 5: (9,3,00000000000000000000000000001010, false), avg=0.00000095367
Query 6: (53,32,00000000000000000000000010001000, false), avg=0.00002797444
Query 7: (53,39,00000000000000000000000010100000, false), avg=0.00002725919
Query 8: (53,51,00000000000000000000000010100000, false), avg=0.00002630551
Query 9: (53,76,00000000000000000000000010100000, false), avg=0.00002559026
Query 10: (53,88,00000000000000000000000010000001, false), avg=0.00002932548
Query 11: (62,20,00000000000000000000000010010000, false), avg=0.00002861022
Query 12: (62,34,00000000000000000000000011000000, false), avg=0.00002900759
Query 13: (62,41,00000000000000000000000011000000, false), avg=0.00002757708
Query 14: (62,50,00000000000000000000000011000000, false), avg=0.00002630551
Query 15: (62,73,00000000000000000000000011000000, false), avg=0.00002694129
Query 16: (80,20,00000000000000000000000011000000, false), avg=0.00002797444
Query 17: (80,20,00000000000000000000000110000000, false), avg=0.00002463658
